category,name,sku,description,price,availability,image_url
,Насос BID55+55HR,MI0060756,"Pmax: 350(400) bar; Rpm: 1500; G: 1 1/2"" - 1"" + 1""","1236,06",,
,Насос BID80+40H,MI0032315,"Pmax: 350(400) bar; Rpm: 1600; G: 1 1/2"" - 1""+3/4""","1525,34",,
,Насос BIF110P7,MI0060961,Pmax: 350 bar; Rpm: 1600; G: 1 1/2'' - 1'',"826,75",,
,Насос DRAGON X-350cc/min 6L-3PH 3905001,MI0002167,350cc/min; 6L; 3PH; oil,"451,44",,
,Насос GHP3-D-50-FG,MI0049082,Pmax: 270 bar; Rpm: 3000 об/хв; V: 33 см³,"209,59",,
,Насос GHP3-D-80-FG,MI0049083,Pmax: 230 bar; Rpm: 2400 об/хв; V: 52 см³,"209,59",,
,Насос HDS47 L ISO (60100110479),60100110479,"Pmax: 350(400) bar; Rpm: 1900 об/хв G: 1 1/4""-3/4""","509,6",,
,Насос HDS84 L ISO (60100110849),60100110849,"Pmax: 350(400) bar; Rpm: 1500 об/хв G: 1 1/4""-1""","691,6",,
,Насос ISO CELAL 50+50 BD (P105050SF131),P105050SF131,"БЕЗ ГАРАНТІЇ; Pmax: 300 bar; G:1 1/2""-1/2""(2pc)","709,8",,
,Насос ISO CELAL 70+33 BD,P107033SF131,"БЕЗ ГАРАНТІЇ Pmax: 300 bar; G: 1 1/2""-1/2""(2pc)",728,,
,Насос ISO GANI 151 BD-4P (G40151SF135),G40151SF135,"Pmax: 180 bar; Rpm: 1500 об/хв;  G: 1 1/4""","362,6",,
,Насос ISO GANI TDM 109 (GT40109SF131),GT40109SF131,"Pmax: 250 bar; Rpm: 1800 об/хв;  G: 1 1/4"" - 1""","358,4",,
,"Насос MINISUMO II GREASE 10KG, item № 2501010-0000",MI0031208,grease; 10 kg,1944,,
,Насос NKPF2/1С/58664/F.0/16/2,MI0028271,"Порти: 3/4""-1/2""; 3/4""-1/2"" 16+16 см3","108,41",,
,Насос NKPF2/1С/58674/F.0/10/2,MI0028281,"Порти: 3/4""-1/2""; 3/4""-1/2""","118,06",,
,Насос PA10VSO100DFR1/31R-PPA12N00 (6AA061000060000),MI0034416,Pmax: 280 bar; Rpm: 2000 об/хв; V: 100 см³,"4170,19",,
,Насос PA10VSO18DFR/31R-PPA12N00 (6AA060180060000),MI0034413,Pmax: 280 bar; Rpm: 3300 об/хв; V: 18 см³,"1920,08",,
,Насос PA10VSO45DFR1/31R-PPA12N00 (6AA060450060001),MI0034414,Pmax: 280 bar; Rpm: 2600 об/хв; V: 45 см³,"2348,51",,
,Насос PA10VSO71DFR1/31R-PPA42N00 (6AA060710060001),MI0034415,Pmax: 280 bar; Rpm: 2200 об/хв; V: 71 см³,"2672,23",,
,Насос PBF10.4.56.03.06N,MI0006690,Pmax: 400 bar; Rpm: 3750 об/хв; V: 56 см³,"575,64",,
,Насос PBF10/4/112/03/06N,MI0007185,Pmax: 400 bar; Rpm: 3000 об/хв; V: 112 см³,"614,87",,
,Насос PFE-41070/1DU 20,MI0027504,"Pmax: 210 bar; Qmax: 101 l/min; V: 69,9 см³","1196,86",,
,Насос PLP10.1 D0-88V6-LGC/GC-N-I FS,00378390,Pmax: 260 bar; V: 1 см³,"154,44",,
,Насос PLP10.2 D0-88V6-LGC/GC-N-I FS,00378392,Pmax: 260 bar; V: 2 см³,"183,44",,
,"Насос PLP10.3,15D0-81E1-LGC/GC-N-EL-FS",00374872,"Pmax: 260 bar; V: 3,15 см³","211,69",,
,"Насос PLP10.6,3S0-81E1-LBB/BA-N-EL-FS",MI0056567,"Pmax: 230 bar; V: 6,3 см³","172,57",,
,Насос PLP20.25D0-82E2-LGE/GD-N-EL-FS,02004763,"Pmax: 170 bar; V: 25 см³, nmax = 2500 об/хв","311,63",,
,"Насос PLP20.31,5D0-82E2-LEB/EA-N-EL FS",02004652,"Pmax: 130 bar; V: 31,5 см³, nmax = 2000 об/хв","280,28",,
,Насос PLP20.8D0-03S1-LBE/BC-N-EL FS,02011640,"V:8см³; праве об.; вал:9 шл; фланець SAE 82,5мм","337,06",,
,Насос PLP30.22D0-83E3-LED/EB-N-FS,03590325,"Pmax: 250 bar; V: 22 см³, nmax = 3000 об/хв","537,5",,
,Насос POLIPUMP-2KG-12PUM-24VDC-IND 0888273,MI0003632,2 kg; 12 PUM; 24VDC,480,,
,"Насос PUMP-PNEU-10:1 KG.200, 0234704",MI0012965,Pmax: 10 bar,"911,42",,
,"Насос PUMP-PNEU-50:1 KG.200, 0234702",MI0000890,Pmax: 10 bar,"637,87",,
,Насос PV092R1K1T1NMMW,MI0088450,Pmax: 350 bar; Rpm: 2300 об/хв; V: 92 см³,"3327,08",,
,Насос SCPD-76/76R-N-DL4-L35-S0S-200,MI0030833,Pmax: 350 bar; Rpm: 1500 (1700) об/хв,"3174,83",,
,Насос SLPD-46/46W-N-DL4-L35-S4S-0,MI0082983,Pmax: 330 bar; Rpm: 1800 об/хв,"2036,41",,
,"Насос SMILE-5CC WITH 500CC RESERVOIR, item № 0012140",MI0004248,5 cc; with 0.5 l reservior,"95,52",,
,Насос TRC GANI 133 BD-4P (G40133SF335),G40133SF335,"Pmax: 220 bar; Rpm: 1500 об/хв;  G: 1 1/4""","388,08",,
,Насос TVP60.60D−16Z0−PMF/GF−N−PV−−RP0−G−DI (MTR),PRT25180,V: 60 см³; Pmax: 350 bar; праве оберт.,"1892,8",,
,Насос UNI EDNA 10 BD,G20010UF731,Pmax: 280 bar; Rpm; 2300 об/хв; G1/2'',"182,28",,
,Насос UNI EDNA 16 BD,G20016UF731,Pmax: 280 bar; Rpm; 2300 об/хв; G1/2'',196,,
,Насос VDP125RY,MI0062485,"Pmax: 400(450) bar; RPM: 500-2100; LS; Flange, 1'","2293,2",,
,Насос X0P0624BZZB / (XV0P/0.76),MI0021093,"Pmax:220bar; Rpm:9000об/хв; V:0,75см³; G:3/8-3/8""","111,24",,
,Насос X1P1754DZZB (XV1P/1.2),MI0021099,"Pmax:250bar; Rpm:6000об/хв; V:1,17см³","124,46",,
,Насос X1P2754DZZB (XV1P/4.3),MI0021105,"Pmax:250bar; Rpm:6000об/хв; V:4,3см³","124,46",,
,Насос X1P2931CBBA (XV1P/4.9),MI0060163,"Pmax:250bar; Rpm:6000об/хв; V:4,94см³; G:3/8-3/8""","134,17",,
,Насос X2P4542FSRA (XV2P/9),MI0047457,"Pmax:260bar; Rpm:3500об/хв; V:8,4см³","294,85",,
,Насос X2P5342FSRA (XV2P/19),MI0047461,"Pmax:210bar; Rpm:3000об/хв; V:19,2см³","320,35",,
,Насос X2P5351ISRA (XV2P/19),MI0047456,"Pmax:210bar; Rpm:3000об/хв; V:19,2см³","330,77",,
,Насос X3T8202AEEA (XV3T/54),MI0018815,"Pmax:230bar; Rpm:2300об/хв; V:54,6см³; G:1-1""","505,56",,
,Насос X3T8602AFFA (XV3T/70),MI0018818,"Pmax:200bar; Rpm:2300об/хв;V:70,7см³;G:11/4-11/4""","529,01",,
,Насос Y2P5702EDCA (YV2P/26),MI0012427,"Pmax:170bar; Rpm: 3000об/хв; V:26,2см³; G: 1-3/4""","227,28",,
,Насос аксіально-поршневий PBF20TH.107/LE81N,MI0079570,Pmax: 400 bar; Rpm: 2800 об/хв; V: 106.7 см³,"395,09",,
,Насос аксіально-поршневий PBF20TH.63/LE81N,MI0079578,Pmax: 400 bar; Rpm: 3200 об/хв; V: 63 см³,"302,14",,
,Насос аксіально-поршневий PBF20TH.80/LE81N,MI0079579,Pmax: 400 bar; Rpm: 3100 об/хв; V: 80.4 см³,"348,61",,
,Насос аксіально-поршневий PBF20TH.80/RE81N,MI0079580,Pmax: 400 bar; Rpm: 3100 об/хв; V: 80.4 см³,"348,61",,
,Насос дозатор HKU800/4/3,MI0000726,"Погрузчик: ТО-18, Самосвал: БЕЛАЗ","385,54",,
,Насос дозатор HKUS400/4-150-MX-01/3,MI0079546,"Трактори: ХТЗ-121, 16131, 16331","273,55",,
,Насос дозатор HKUS400/5-125/3,MI0000179,"Трактори: ХТЗ-121, 16131, 16331","216,38",,
,Насос дозатор HKUSUB400-S1,MI0080855,"ХТЗ-121, ХТЗ-16131, ХТЗ-16331, ХТЗ-150К","280,7",,
,Насос дозатор XY120-0/1,MI0000184,"ДУ-48, 96; ДЗ-143, 98","336,9",,
,Насос дозатор ХY 85-0/1,MI0000182,"Т-16,Balkankar,Автогрейдери ДЗ,екскаватори,катки","319,86",,
,Насос НШ25М4 (MASTER),MI0005343,Pmax: 160 bar; Rpm: 3000 об/хв; V: 25 см³,"41,96",,
,Насос РАМ-S 40 (PAM0144001),PAM0144001,Pmax: 280 bar; ручка окремо - артикуль MI0014213,"148,38",,
,Насос ручний PUMP-MAN-3 0156060,MI0000715,"3,4cc; Pmax: 150 bar; 5 kg","1272,1",,
,Насос шестеренний GP3T100B-Z1C5G,MI0007558,Pmax: 180 bar; Rpm: 1800 об/хв; V: 100 см³,"128,96",,
,Насос шестеренний MGP1K1L-K211GC-A,MI0031498,обертання проти годинникової стрілки,"30,67",,
,Насос шестеренний MGP1K2.1L-K211GC-A,MI0030220,обертання проти годинникової стрілки,"54,9",,
,Насос шестеренний MGP1K4.2R-K210GC-A,MI0008581,обертання за годинниковою стрілкою,"58,8",,
,Насос шестеренний MGP2.5K32/1K1R-G363GG,MI0012631,"Порти: 1""-3/4""; 3/8""-3/8""","109,55",,
,Насос шестеренний MGP2.5K36/1K1R-G363GG,MI0012632,"Порти: 1""-3/4""; 3/8""-3/8""","113,15",,
,Насос шестеренний MGP3K50/3K25/2K11R-G463GGG,MI0009100,"Порти: 1""-1""; 3/4""-3/4""; 3/4""-1/2""","697,9",,
,Насос шестеренний MGP3K50L-A204A,MI0010594,Аналог НШ50,"232,15",,
,Насос шестеренний MGP3K63R-G463G,MI0007582,"Порти: 1 1/4""-1""","242,62",,
,Насос шестеренний MGP3K90R-G463G,MI0007586,"Порти: 1 1/2""-1 1/4""","140,99",,
,Насос шестеренний НШ10М-3Л (MASTER ),MI0005655,Pmax: 160 bar; Rpm: 3600 об/хв; V: 10 см³,"36,2",,
,Насос шестеренний НШ14М-3Л (MASTER),MI0070457,Pmax: 160 bar; Rpm: 3600 об/хв; V: 14 см³,"49,6",,
,Насос шестеренний НШ32М-3 (MASTER plus),MI0005657,Pmax: 190 bar; Rpm: 3000 об/хв; V: 32 см³,"56,62",,
,Насос-дозатор 890766 SUB 200/500,MI0003825,"ХТЗ-150К, ХТЗ-170, ХТЗ-171, ХТЗ-172;Т-156","192,11",,
,Насос-дозатор 895001 SUB100,MI0005395,"ХТЗ-2511;ЮМЗ,МТЗ-80/82;ОБРІЙ,КЗК""БОРЕКС"";ЕО-3106","175,73",,
,Насос-дозатор 895021 SUB 400-S,MI0003826,"ХТЗ-121, ХТЗ-16131, ХТЗ-16331, ХТЗ-150К","267,18",,
,Насос-дозатор 895090 SUB 400-S1,MI0004898,"ХТЗ-121, ХТЗ-16131, ХТЗ-16331, ХТЗ-150К","279,32",,
,Насос-дозатор 895136 SUB 200/500,MI0004653,"ХТЗ-150К, ХТЗ-170, ХТЗ-171, ХТЗ-172;Т-156","200,45",,
,Насос-дозатор BPBS1-125-A15-Y-P,MI0046757,"Т-30,ЮМЗ-6,ДОН,НИВА,АКРОС,""Полісяя 250"" Єнісей","81,47",,
,Насос-дозатор HKU800/5T/3,MI0005980,"Амкодор-332,А-342,А-352,А-361,А-371,ТО-18Б,ТО-28","327,25",,
,Насос-дозатор HKUL800/5DT/3,MI0069284,"Амкодор-332,А-342,А-352,А-361,А-371,ТО-18Б,ТО-28","476,75",,
,Насос-дозатор HKUS200/4-150/3,MI0069727,,"288,85",,
,Опора насоса SU/ZF-CY 24 with holes threaded M8 12050022,MI0064910,під другу групу насосів/моторів 54B2,"133,82",,
,Ручка для насоса PAM0290000,MI0014213,,"12,29",,
,Ручний насос PRBC 20-A-M,MI0061106,"Pmax: 250 bar; V:20см³, під односторонній ГЦ","79,21",,
,Ручний насос PRBC40,MI0059873,,"71,53",,
,Ручний насос PRBF20-UV,MI0045167,"Pmax: 250 bar; V:20см³, під односторонній ГЦ","56,42",,
,Шестеренний вал CO002 BOSCH (200.0047.A - CC06),200.0047.A - CC06,,"68,11",,
,Шестеренний вал F-K-HD-PL30.27-04-6 (32748781),32748781,,"179,75",,
,Шестеренний вал F-K-HD30.34-05-6 (Y) (32749400),32749400,,"183,1",,
,Шестеренний вал K-PL20.14-12/FS (27721464),27721464,,"107,02",,
,Шестеренний вал PL10.5-02 (27715560),27715560,,"49,45",,
,Шестеренний вал PL20.25-07/FS (27720978),27720978,,"113,05",,
,"Шестеренний вал SCF05 SAE (100.0118.A - CC5,9)","100.0118.A - CC5,9",,"68,44",,
,Шестеренний вал SCP04 (300.0049.A - CC21),300.0049.A - CC21,,"139,42",,
